I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
vrp-n155-c190-s4,155,190,74,51.54361,3,514.29819,628.70089,61016.46276,74887.94403
vrp-n152-c299-s4,152,299,75,87.19072,3,517.80069,497.56568,60094.67049,52449.09501
vrp-n173-c250-s4,173,250,89,75.04671,2,521.80511,500.94632,60747.41914,47424.22794
vrp-n166-c292-s4,166,292,81,82.30939,3,512.90703,625.59672,60683.03483,83089.62568
vrp-n173-c268-s4,173,268,86,75.12028,3,494.88383,376.59595,55153.38392,28019.1281
vrp-n152-c186-s4,152,186,82,56.67177,2,518.00344,417.90169,61410.13525,33155.92899
vrp-n188-c237-s4,188,237,93,65.821,3,524.36255,597.85727,61846.22737,59705.55991
vrp-n160-c258-s4,160,258,75,78.61304,3,535.31023,497.5433,63002.62129,52366.4067
vrp-n197-c310-s4,197,310,90,88.93667,3,514.34118,574.44934,60156.31822,60273.6368
vrp-n150-c323-s4,150,323,71,90.9953,3,497.13019,595.59052,54928.02091,72826.26618
vrp-n153-c264-s4,153,264,78,76.93629,2,529.77121,459.37049,64764.24659,57636.07806
vrp-n180-c308-s4,180,308,83,90.47868,3,505.71198,432.74972,56831.76067,35838.31289
vrp-n155-c358-s4,155,358,82,102.27881,2,535.46464,462.68049,63415.5633,44520.13272
vrp-n156-c215-s4,156,215,78,61.03953,2,524.91022,576.1181,62063.50604,65540.91681
vrp-n150-c338-s4,150,338,79,87.26055,2,509.92976,375.32481,57330.32733,19873.60812
vrp-n185-c256-s4,185,256,96,74.96988,2,511.56517,499.38868,59337.09354,54400.3869
vrp-n188-c282-s4,188,282,89,85.90542,3,507.87637,570.96871,59079.31364,71150.08123
vrp-n199-c228-s4,199,228,100,62.01156,2,530.47306,594.23507,62152.94796,72056.36655
vrp-n166-c260-s4,166,260,93,69.96095,2,521.93506,599.61085,61018.11972,64361.17197
vrp-n153-c194-s4,153,194,81,51.90232,2,498.26172,540.3937,55046.20179,59086.12326
vrp-n156-c362-s4,156,362,78,108.54829,2,521.20079,702.98883,60784.39571,78822.00468
vrp-n158-c241-s4,158,241,73,67.72523,3,532.64757,433.97897,63357.69599,42199.62577
vrp-n195-c228-s4,195,228,95,60.93946,3,528.1396,636.52675,61379.93016,77774.28342
vrp-n156-c364-s4,156,364,76,108.19119,3,537.74376,553.22897,64299.59215,72080.61385
vrp-n182-c239-s4,182,239,91,68.78078,2,519.07498,522.70328,60401.36024,49213.04978
vrp-n150-c344-s4,150,344,79,102.65593,2,518.93055,591.72956,60197.70558,71652.61329
vrp-n195-c223-s4,195,223,89,64.24121,3,531.75226,549.39638,63378.15205,57294.05853
vrp-n169-c319-s4,169,319,87,96.2714,2,518.35783,447.38962,60554.94019,32932.91855
vrp-n170-c186-s4,170,186,84,55.45036,3,529.85144,402.79903,63508.34348,30340.1161
vrp-n159-c359-s4,159,359,77,106.61735,3,527.01779,403.34167,62978.86226,28091.48538
vrp-n167-c240-s4,167,240,76,66.03402,3,520.34514,585.72297,60423.24301,66840.22913
vrp-n162-c261-s4,162,261,82,74.47343,2,523.77649,598.05654,60830.87462,75339.74078
vrp-n192-c265-s4,192,265,96,83.75845,2,506.13979,442.88932,57619.25226,44586.4512
vrp-n185-c266-s4,185,266,93,77.77434,2,538.11757,413.28546,63384.75103,28771.86167
vrp-n160-c326-s4,160,326,85,92.51891,2,523.42502,686.68628,61996.92628,66588.54961
vrp-n197-c254-s4,197,254,97,71.53045,3,508.60588,464.26764,59076.84363,47052.91555
vrp-n193-c301-s4,193,301,98,86.88971,2,526.03285,560.98362,61352.51824,60167.13464
vrp-n167-c220-s4,167,220,89,66.6218,2,531.23288,517.59532,63457.75212,55036.93278
vrp-n159-c197-s4,159,197,83,53.3974,2,541.56226,581.85377,65316.52781,66234.55745
vrp-n164-c253-s4,164,253,79,71.51367,3,531.33446,683.15007,62706.48152,79923.931
vrp-n163-c163-s4,163,163,80,45.57296,3,546.73722,504.42693,67834.45563,47869.87911
vrp-n181-c305-s4,181,305,89,93.00796,3,495.05697,564.11463,55781.8608,57829.48698
vrp-n178-c248-s4,178,248,97,72.59725,2,514.88167,397.52711,60728.96356,30935.29705
vrp-n193-c323-s4,193,323,101,92.73957,2,511.74841,427.56683,58924.25238,34190.83839
vrp-n165-c312-s4,165,312,83,88.30266,2,510.45465,443.73758,58271.68025,44640.40521
vrp-n194-c345-s4,194,345,90,99.05761,3,521.48653,393.38884,61505.50051,28636.82682
vrp-n165-c314-s4,165,314,80,88.40655,3,532.57966,594.12651,63760.63771,74265.04247
vrp-n168-c277-s4,168,277,88,80.9033,2,526.92575,652.43416,62367.16834,76637.68515
vrp-n187-c339-s4,187,339,96,91.71341,2,540.03109,565.86258,66299.07377,61634.81847
vrp-n199-c309-s4,199,309,100,95.00525,2,516.65098,755.64174,61031.40432,84734.2135
vrp-n183-c301-s4,183,301,87,83.14293,3,515.60928,520.9792,60495.12861,57207.21092
vrp-n164-c308-s4,164,308,83,89.10944,2,546.94295,564.73149,67020.76229,58624.98174
vrp-n190-c345-s4,190,345,97,104.57895,2,530.73721,599.73249,64228.58101,67572.24068
vrp-n194-c332-s4,194,332,95,96.07141,3,525.08477,508.81808,62513.34159,60595.23624
vrp-n181-c181-s4,181,181,93,53.86699,2,531.372,654.63516,62664.34658,65072.89759
vrp-n170-c201-s4,170,201,85,56.60478,2,497.1395,388.3531,54598.14843,27251.07426
vrp-n158-c186-s4,158,186,85,52.68248,2,535.79839,407.79658,63747.82513,24047.05818
vrp-n159-c301-s4,159,301,80,90.29196,2,526.07999,451.00762,60375.18181,46790.0768
vrp-n192-c327-s4,192,327,91,96.51553,3,520.22914,424.84998,61918.43752,29603.58174
vrp-n185-c193-s4,185,193,100,53.50821,2,521.28855,581.12505,61558.55481,75961.16075
vrp-n159-c197-s4,159,197,79,53.2089,3,517.2167,546.75868,59967.7959,64999.54245
vrp-n180-c261-s4,180,261,93,75.05432,2,525.00071,606.71982,62080.17927,65700.66421
vrp-n194-c195-s4,194,195,91,58.03279,3,514.7771,558.72951,60894.88144,65147.92086
vrp-n153-c336-s4,153,336,82,105.17523,2,514.55793,464.47804,59115.1782,49690.65194
vrp-n178-c298-s4,178,298,87,82.12604,3,533.7113,554.82872,63506.1129,67028.2158
vrp-n153-c169-s4,153,169,82,46.47551,2,510.66687,558.15617,58136.50622,64341.92904
vrp-n181-c215-s4,181,215,93,61.37975,2,522.32605,581.2019,60791.07192,71353.29767
vrp-n154-c164-s4,154,164,81,45.16456,2,495.6187,730.03392,54282.05037,71971.44515
vrp-n193-c341-s4,193,341,97,97.79255,2,533.12038,561.71885,64320.12503,66573.23737
vrp-n188-c174-s4,188,174,89,51.15922,3,533.83409,458.69445,64188.47349,48356.06853
vrp-n182-c176-s4,182,176,95,49.78547,2,534.98183,556.40903,63083.06404,68677.58087
vrp-n193-c305-s4,193,305,92,84.85514,3,529.64602,443.31796,62620.82455,40318.64345
vrp-n168-c332-s4,168,332,84,90.91853,2,536.80139,458.7682,63521.62211,39268.93214
vrp-n197-c323-s4,197,323,105,87.25458,2,514.05312,414.86892,59488.60118,40061.74018
vrp-n188-c260-s4,188,260,93,73.82033,3,515.24078,676.27226,59465.49585,73789.69166
vrp-n173-c283-s4,173,283,84,80.59471,3,518.08225,380.73492,60292.56703,21828.05217
vrp-n150-c191-s4,150,191,74,57.16091,3,529.61955,494.72141,62519.52652,56064.827
vrp-n179-c175-s4,179,175,86,45.22306,3,544.75019,521.61044,66854.20062,53158.67316
vrp-n197-c216-s4,197,216,97,60.54971,3,531.17295,619.44022,63126.15903,68108.22623
vrp-n152-c233-s4,152,233,73,67.12405,3,490.0585,590.77585,53491.13243,65670.73634
vrp-n164-c176-s4,164,176,90,51.3684,2,536.79185,736.43748,63453.07358,82477.22958
vrp-n191-c167-s4,191,167,95,48.16865,3,521.24086,559.80563,60833.28286,60214.71523
vrp-n181-c233-s4,181,233,89,66.01897,3,529.70956,547.34743,62299.46372,66834.86193
vrp-n158-c281-s4,158,281,82,85.06662,2,523.41956,563.79189,60733.0461,67096.27417
vrp-n165-c193-s4,165,193,79,58.28164,3,532.75742,398.57104,62338.69334,23128.74298
vrp-n157-c273-s4,157,273,74,82.12769,3,540.68014,417.18384,65625.90839,35753.88413
vrp-n182-c199-s4,182,199,85,57.94901,3,510.84566,424.99174,58681.24502,35973.90235
vrp-n189-c181-s4,189,181,99,49.3736,2,525.217,384.68917,61897.6201,24374.77107
vrp-n175-c368-s4,175,368,91,101.48966,2,506.46705,510.05168,58985.39661,55391.97018
vrp-n176-c173-s4,176,173,89,45.40987,2,533.03632,562.83085,63512.02379,74023.74271
vrp-n176-c165-s4,176,165,98,43.12822,2,504.21435,645.59047,58314.34664,84168.08787
vrp-n173-c294-s4,173,294,87,87.93642,2,518.1675,609.63029,60620.89824,65317.77995
vrp-n179-c329-s4,179,329,91,92.58447,2,536.86315,473.69207,63925.87042,51331.59531
vrp-n157-c219-s4,157,219,80,63.77277,2,513.32391,386.32876,58210.96604,26639.19118
vrp-n158-c306-s4,158,306,81,91.70325,2,514.03774,640.61414,58555.90301,76281.5099
vrp-n180-c356-s4,180,356,90,101.87917,2,535.61326,454.9086,63736.21417,31596.90234
vrp-n152-c342-s4,152,342,75,99.63041,3,524.693,428.18961,61006.16877,43287.30353
vrp-n189-c216-s4,189,216,98,60.1291,2,509.2008,411.54514,57349.70417,30260.07154
vrp-n153-c239-s4,153,239,73,70.99451,3,517.86766,385.66373,59981.10711,16108.39779
vrp-n172-c324-s4,172,324,89,92.92904,2,513.57837,646.43825,59787.27267,68127.83129
vrp-n191-c267-s4,191,267,95,75.74273,3,512.08783,435.19591,58102.59769,35950.4558
vrp-n179-c242-s4,179,242,99,66.25199,2,507.23981,395.48534,57751.36591,26312.64336
vrp-n180-c264-s4,180,264,90,73.71901,2,538.42371,508.98313,66139.09579,56743.95565
vrp-n177-c260-s4,177,260,84,79.23987,3,507.98699,561.67699,58984.32194,60366.67324
vrp-n162-c291-s4,162,291,78,76.24464,3,506.67109,378.37898,57467.66717,18708.58133
vrp-n167-c202-s4,167,202,82,59.99037,3,529.85199,575.248,63456.71427,62429.12451
vrp-n177-c334-s4,177,334,87,95.20615,3,509.02225,583.61651,57998.61012,58511.70822
vrp-n159-c257-s4,159,257,76,71.95611,3,525.92031,394.15361,61638.41371,25809.75707
vrp-n161-c234-s4,161,234,76,67.19817,3,512.11491,527.08615,58745.76452,61736.20859
vrp-n150-c213-s4,150,213,71,61.20013,3,524.08602,627.38635,60345.69278,70987.55638
vrp-n173-c326-s4,173,326,90,95.2233,2,514.66782,578.0687,59033.56146,71488.82606
vrp-n163-c255-s4,163,255,82,77.57953,2,518.66032,571.28157,59398.25452,67040.09405
vrp-n165-c299-s4,165,299,84,82.37842,2,516.68507,440.74407,61911.17211,35274.0427
vrp-n185-c188-s4,185,188,87,51.94513,3,540.23629,402.36101,65715.25458,22504.77639
vrp-n163-c233-s4,163,233,86,69.48963,2,521.34619,560.07712,59938.17502,63732.02528
vrp-n178-c263-s4,178,263,87,78.33062,3,518.9712,538.91233,61898.60947,67422.33296
vrp-n190-c179-s4,190,179,92,49.20422,3,522.56522,574.96457,61056.60912,65378.31035
vrp-n177-c237-s4,177,237,90,72.07981,2,499.61982,364.82896,56861.04815,19767.60999
vrp-n196-c258-s4,196,258,100,73.31075,2,529.09496,613.91695,61563.64227,68782.36575
vrp-n172-c313-s4,172,313,88,92.25035,2,532.0197,421.09603,62262.98673,26536.77114
vrp-n192-c236-s4,192,236,98,70.66752,2,509.17397,563.45863,58549.8769,75284.64808
vrp-n175-c207-s4,175,207,88,58.90201,2,526.0926,486.40525,62155.79142,50224.62213
vrp-n179-c269-s4,179,269,91,81.21056,2,514.71584,474.75592,59616.65393,49361.59708
vrp-n175-c185-s4,175,185,88,52.78121,2,513.89592,509.23244,60727.40121,65664.22371
vrp-n177-c316-s4,177,316,88,89.6002,3,482.07985,411.85827,53949.54816,35342.54672
vrp-n156-c184-s4,156,184,83,50.35699,2,523.45993,479.58777,62396.03632,49961.79823
vrp-n193-c194-s4,193,194,99,53.63348,2,538.83006,466.15419,65343.54877,49274.58399
vrp-n170-c211-s4,170,211,88,59.28473,2,540.68645,409.06871,65161.67874,24442.3364
vrp-n157-c209-s4,157,209,80,61.00347,2,512.12032,384.71818,59683.33699,23037.08192
vrp-n158-c287-s4,158,287,77,83.38485,3,497.92912,464.42138,58067.13234,50292.70476
vrp-n159-c273-s4,159,273,76,77.59522,3,530.82481,454.44103,62174.17201,36363.85935
vrp-n158-c313-s4,158,313,84,89.34883,2,531.2935,465.95685,62580.91531,46405.60536
vrp-n154-c248-s4,154,248,77,70.63178,2,525.81752,725.90674,62562.93982,89445.87556
vrp-n168-c192-s4,168,192,84,51.89806,2,522.66429,489.19181,62482.58794,47924.74497
vrp-n165-c218-s4,165,218,81,63.53483,3,512.36516,433.89389,58333.65106,38393.85486
vrp-n165-c205-s4,165,205,87,57.68226,2,548.14779,418.58194,67637.71557,30595.62254
vrp-n175-c297-s4,175,297,87,82.42166,3,512.5578,555.33419,59596.40342,52546.8856
vrp-n197-c339-s4,197,339,100,97.99695,2,508.79902,501.24135,58602.51172,48954.91912
vrp-n176-c253-s4,176,253,91,71.3719,2,525.9855,472.45317,61404.9682,45397.8062
vrp-n169-c181-s4,169,181,81,53.30747,3,509.82636,680.91337,58954.79466,69755.75436
vrp-n183-c250-s4,183,250,92,73.41464,2,534.41285,568.45298,63307.45066,74945.60793
vrp-n184-c358-s4,184,358,98,94.90049,2,503.11036,634.32396,57404.91506,58209.25216
vrp-n162-c269-s4,162,269,86,74.99755,2,506.27053,455.1105,57871.79624,39853.12564
vrp-n153-c300-s4,153,300,87,81.51559,2,503.88349,519.69577,56786.75417,58305.13302
vrp-n164-c228-s4,164,228,83,66.59537,2,517.66744,504.41399,61202.02922,62384.2059
vrp-n188-c279-s4,188,279,91,83.48538,3,530.01209,445.27068,64062.32527,47303.28087
vrp-n182-c267-s4,182,267,88,79.40903,3,504.94873,421.49765,57243.22871,41163.93727
vrp-n178-c174-s4,178,174,91,51.27249,2,545.60782,424.28525,67465.58049,27078.96935
vrp-n155-c251-s4,155,251,79,72.35126,2,525.69635,502.35084,62870.75187,60941.52355
vrp-n164-c171-s4,164,171,75,48.97929,3,538.75517,539.00643,65259.74805,74956.00392
vrp-n189-c275-s4,189,275,95,82.14241,2,503.64637,680.96597,56520.51278,65092.96543
vrp-n180-c299-s4,180,299,86,88.93513,3,533.8453,572.13857,63256.38134,70827.16931
vrp-n168-c307-s4,168,307,88,89.5773,2,530.77681,544.13578,63022.005,69544.23644
vrp-n170-c262-s4,170,262,90,72.60164,2,507.93046,544.04398,59009.03329,56966.17831
vrp-n162-c293-s4,162,293,77,78.96746,3,535.07336,521.19029,64870.52411,67660.43092
vrp-n184-c353-s4,184,353,98,103.38255,2,514.92166,584.42037,60123.61746,65365.85423
vrp-n187-c221-s4,187,221,93,63.61013,3,519.71396,439.90223,60686.31796,44855.04171
vrp-n166-c359-s4,166,359,80,97.72333,3,518.23564,543.37055,60963.13874,56131.83111
vrp-n154-c304-s4,154,304,82,92.42488,2,506.67865,409.3295,59044.90987,42909.70137
vrp-n176-c220-s4,176,220,90,67.20322,2,523.39195,693.31176,62003.15975,77977.75895
vrp-n168-c342-s4,168,342,85,100.81469,2,530.81551,441.08778,62530.19828,36001.96705
vrp-n196-c317-s4,196,317,93,86.97905,3,529.76822,627.08939,63615.02555,67252.105
vrp-n188-c297-s4,188,297,103,83.1613,2,510.9829,468.75563,59101.4196,38882.75053
vrp-n154-c366-s4,154,366,80,106.16199,2,520.83401,539.99877,61294.05335,59839.07778
vrp-n172-c286-s4,172,286,89,83.60953,2,512.22801,488.9711,59093.45643,52114.84235
vrp-n197-c194-s4,197,194,97,59.62673,3,521.23915,498.02499,60812.83937,59954.52002
vrp-n182-c319-s4,182,319,93,83.7825,2,519.6837,620.82233,61767.94733,65762.91653
vrp-n174-c324-s4,174,324,89,97.17027,2,520.06002,577.38943,61391.06007,58479.01509
vrp-n197-c173-s4,197,173,102,49.13837,2,535.83609,532.63985,65224.45734,63027.97027
vrp-n179-c301-s4,179,301,89,84.34753,3,518.00078,574.18709,60194.09619,65914.62852
vrp-n152-c172-s4,152,172,74,50.46072,3,518.56545,492.4728,62352.08917,55419.02576
vrp-n188-c186-s4,188,186,97,52.94133,2,511.37447,556.83262,58598.37132,61028.6291
vrp-n154-c262-s4,154,262,79,71.41894,2,515.6887,386.88062,60284.84348,21943.48165
vrp-n152-c203-s4,152,203,78,59.30411,2,530.90721,429.78472,61785.13308,26889.80099
vrp-n187-c261-s4,187,261,99,79.24896,2,511.70673,473.82406,57930.12702,44121.27208
vrp-n174-c210-s4,174,210,88,58.40915,2,525.82747,454.11229,61966.51799,43152.26631
vrp-n198-c330-s4,198,330,102,96.06767,2,534.80288,542.54734,65219.59461,56595.50593
vrp-n157-c349-s4,157,349,85,102.40041,2,526.70226,468.5906,61991.58684,38161.31033
vrp-n168-c333-s4,168,333,83,91.91712,3,511.02304,417.90001,59047.02005,48164.98754
vrp-n159-c281-s4,159,281,87,79.23545,2,518.49003,593.02657,59765.63259,75750.52198
vrp-n187-c180-s4,187,180,91,52.57622,3,516.33341,579.72689,60351.12234,61012.95652
vrp-n150-c332-s4,150,332,69,95.08942,3,528.70179,587.18278,61967.84068,70094.77924
vrp-n150-c357-s4,150,357,81,100.23457,2,541.56239,451.00334,65458.05017,43247.57505
vrp-n156-c355-s4,156,355,77,104.69595,3,511.47705,648.61823,58455.51415,67300.64985
vrp-n179-c252-s4,179,252,78,73.01743,3,526.65739,397.3625,63171.43859,28711.6039
vrp-n163-c283-s4,163,283,90,82.6165,2,529.90691,540.6174,62905.68293,65698.99736
vrp-n186-c259-s4,186,259,93,71.95873,2,511.84148,698.97231,58090.42814,78546.9524
vrp-n176-c312-s4,176,312,90,87.66287,2,498.65892,445.02377,55953.23393,47294.51643
vrp-n164-c195-s4,164,195,86,53.49991,2,514.26742,521.47686,59636.36812,51011.79276
vrp-n175-c194-s4,175,194,91,53.99192,2,488.60328,350.2456,57107.75345,24702.52161
vrp-n193-c334-s4,193,334,98,93.05744,2,536.85079,523.01418,65195.47457,57333.55907
vrp-n162-c275-s4,162,275,84,76.49187,2,496.33155,386.28902,54742.57349,27150.61423
vrp-n195-c194-s4,195,194,95,55.39604,3,505.43001,371.31271,57520.02413,21775.66949
vrp-n194-c166-s4,194,166,95,46.74983,3,506.73208,497.30035,59195.18163,53907.49825
vrp-n171-c300-s4,171,300,86,90.32619,2,521.37428,414.56585,61237.65994,32573.98663
vrp-n165-c268-s4,165,268,82,76.16109,3,507.96069,418.70888,56827.70861,29097.07764
vrp-n152-c225-s4,152,225,77,61.88124,2,519.19948,577.87826,59569.25972,69696.35492
vrp-n177-c289-s4,177,289,82,84.84757,3,533.7019,392.36923,65314.66917,22214.9253
vrp-n158-c363-s4,158,363,83,108.64871,2,515.97762,557.03282,58943.9427,57868.49297
vrp-n170-c160-s4,170,160,86,47.19559,2,524.88801,409.47776,62769.56364,29623.2683
vrp-n158-c254-s4,158,254,71,74.183,3,518.51333,663.4439,60203.77688,75360.20373
vrp-n198-c334-s4,198,334,97,97.32702,3,514.75561,466.49112,61445.53195,51948.60289
vrp-n196-c328-s4,196,328,100,94.14885,2,532.35709,414.16185,62799.20131,22487.89779
vrp-n191-c161-s4,191,161,94,45.44002,3,520.99858,399.24373,61793.72563,30324.65024
vrp-n163-c232-s4,163,232,86,65.04398,2,542.44152,553.26552,66101.16383,62966.63734
vrp-n177-c293-s4,177,293,83,85.04995,3,541.76844,532.18708,66461.83454,65202.40704
vrp-n163-c163-s4,163,163,83,46.16571,2,533.97737,421.23895,62166.05524,29918.72423
vrp-n165-c298-s4,165,298,80,84.69025,3,523.51761,484.67343,61268.44214,57135.89276
vrp-n177-c178-s4,177,178,90,49.78003,2,525.55527,439.01675,61305.625,39251.58405
vrp-n154-c223-s4,154,223,73,59.18814,3,515.74111,449.07738,58359.40869,41278.00501
vrp-n190-c232-s4,190,232,102,63.20607,2,529.14861,519.9278,62458.08135,57362.37829
vrp-n173-c308-s4,173,308,88,94.18936,2,511.8496,518.53388,60607.59278,42110.59383
vrp-n177-c205-s4,177,205,86,62.56325,3,516.95349,593.27971,60091.00297,59607.30219
vrp-n150-c314-s4,150,314,80,92.07776,2,541.60644,622.56698,66503.99535,64307.54698
vrp-n174-c219-s4,174,219,92,63.64337,2,527.28571,606.3931,61840.73988,73520.93462
vrp-n179-c321-s4,179,321,91,89.95214,2,526.22797,467.7528,63824.65171,38460.84029
vrp-n183-c226-s4,183,226,92,66.85199,2,532.80898,612.12067,63419.58801,80862.59763
vrp-n197-c265-s4,197,265,98,79.21987,3,517.64666,553.57088,60484.99863,61520.08567
vrp-n155-c235-s4,155,235,81,66.5923,2,517.91739,410.89777,59647.42435,25243.04058
vrp-n154-c272-s4,154,272,74,78.94169,3,543.36765,453.61749,65425.10874,49600.34119
vrp-n185-c330-s4,185,330,94,92.53128,2,521.88095,508.7814,62672.39781,52528.25274
vrp-n190-c171-s4,190,171,94,49.38924,3,525.47967,422.63588,62750.70729,32128.245
vrp-n167-c266-s4,167,266,80,77.16386,3,517.73614,542.37851,60657.00405,44830.10707
vrp-n158-c247-s4,158,247,81,70.18348,2,526.05779,484.34219,63411.83553,49101.72087
vrp-n188-c297-s4,188,297,97,86.11519,2,514.73646,392.25576,60231.29981,28387.76555
vrp-n152-c213-s4,152,213,79,61.03841,2,529.41823,463.36662,62399.1656,45024.54052
vrp-n188-c242-s4,188,242,97,68.16307,2,522.7874,489.00668,60257.93756,53188.85087
vrp-n185-c265-s4,185,265,96,76.16307,2,518.29984,598.25517,60542.93563,68224.79906
vrp-n181-c230-s4,181,230,92,63.85522,2,526.95107,611.84133,62050.8574,71371.88144
vrp-n164-c365-s4,164,365,84,109.17375,2,538.56819,424.75894,65645.83186,30475.95444
vrp-n169-c249-s4,169,249,92,68.95012,2,551.80914,606.28175,68937.53658,74436.51174
vrp-n153-c250-s4,153,250,76,70.00018,3,514.59314,503.53592,58856.51607,59794.37891
vrp-n168-c349-s4,168,349,80,103.56166,3,517.74069,434.58119,60258.28196,39801.50677
vrp-n158-c186-s4,158,186,76,50.27754,3,506.19749,472.6659,58825.28248,49518.77041
vrp-n194-c334-s4,194,334,98,91.099,2,513.24397,457.04202,60280.87852,42905.68278
vrp-n195-c246-s4,195,246,98,68.83835,2,506.60069,558.37695,58494.9838,54086.85579
vrp-n151-c318-s4,151,318,76,94.68202,2,505.41766,476.67673,57597.23563,53639.71821
vrp-n168-c182-s4,168,182,89,54.19095,2,533.60683,543.98383,62757.0171,59075.72784
vrp-n156-c314-s4,156,314,86,92.92079,2,507.07135,419.20277,57871.00854,29792.65472
vrp-n160-c268-s4,160,268,78,76.44917,3,521.7833,496.7807,62799.48048,61834.57894
vrp-n189-c348-s4,189,348,90,98.31264,3,517.56382,475.98851,60379.95787,44759.60716
vrp-n152-c195-s4,152,195,78,53.4736,2,532.16782,551.17372,63628.29437,64278.68782
vrp-n159-c268-s4,159,268,86,72.39074,2,509.3737,431.49734,58414.50494,35077.07115
vrp-n185-c284-s4,185,284,100,85.55957,2,541.53913,440.16895,65815.78943,39679.66149
vrp-n183-c300-s4,183,300,93,84.24188,2,535.62539,488.97195,64064.35305,50095.31259
vrp-n170-c219-s4,170,219,80,65.57104,3,524.99989,478.00054,63357.34594,60014.60284
vrp-n156-c304-s4,156,304,78,90.68275,2,518.20227,586.21121,59339.11114,57850.54034
vrp-n167-c257-s4,167,257,84,76.55709,2,534.85123,579.64782,63383.03989,72157.28346
vrp-n157-c304-s4,157,304,75,84.50695,3,525.41322,389.47152,61119.83717,17710.27507
vrp-n157-c330-s4,157,330,83,96.15613,2,529.82112,446.59734,63595.54985,33815.65338
vrp-n183-c314-s4,183,314,94,95.52584,2,527.03227,686.78043,63217.50749,72377.19783
vrp-n174-c165-s4,174,165,91,47.64868,2,540.65343,662.71431,66348.82889,91475.75586
vrp-n159-c278-s4,159,278,77,83.6309,3,522.41661,591.56304,60729.1947,72073.83225
vrp-n156-c255-s4,156,255,86,70.48041,2,506.07097,525.66317,57897.02349,62487.2455
